OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(2921484k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35785K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdf2568,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7648K, capacity 8005K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
916: [GC (Allocation Failure) [PSYoungGen: 132784K->1664K(141824K)] 132816K->1704K(316928K), 0.0017793 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
83.449: [GC (Allocation Failure) [PSYoungGen: 104032K->32K(101376K)] 106024K->2024K(276480K), 0.0004730 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.496: [GC (Allocation Failure) [PSYoungGen: 100896K->96K(98816K)] 102888K->2088K(273920K), 0.0005017 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.542: [GC (Allocation Failure) [PSYoungGen: 98400K->96K(96256K)] 100392K->2088K(271360K), 0.0004876 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.586: [GC (Allocation Failure) [PSYoungGen: 95840K->96K(93696K)] 97832K->2088K(268800K), 0.0004866 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.629: [GC (Allocation Failure) [PSYoungGen: 93280K->96K(91136K)] 95272K->2088K(266240K), 0.0005036 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
83.671: [GC (Allocation Failure) [PSYoungGen: 90720K->64K(109568K)] 92712K->2056K(284672K), 0.0009776 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.723: [GC (Allocation Failure) [PSYoungGen: 109120K->96K(131584K)] 111112K->2088K(306688K), 0.0005096 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.784: [GC (Allocation Failure) [PSYoungGen: 131168K->96K(158208K)] 133160K->2088K(333312K), 0.0005079 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.857: [GC (Allocation Failure) [PSYoungGen: 157792K->96K(153088K)] 159784K->2088K(328192K), 0.0005472 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
83.928: [GC (Allocation Failure) [PSYoungGen: 152672K->64K(147968K)] 154664K->2056K(323072K), 0.0005584 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.996: [GC (Allocation Failure) [PSYoungGen: 147520K->96K(143360K)] 149512K->2088K(318464K), 0.0005393 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
84.062: [GC (Allocation Failure) [PSYoungGen: 142944K->32K(172032K)] 144936K->2024K(347136K), 0.0010458 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.143: [GC (Allocation Failure) [PSYoungGen: 171552K->96K(165888K)] 173544K->2088K(340992K), 0.0005260 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.220: [GC (Allocation Failure) [PSYoungGen: 165472K->96K(160256K)] 167464K->2088K(335360K), 0.0005168 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.294: [GC (Allocation Failure) [PSYoungGen: 159840K->96K(154624K)] 161832K->2088K(329728K), 0.0005122 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
84.365: [GC (Allocation Failure) [PSYoungGen: 154208K->96K(149504K)] 156200K->2088K(324608K), 0.0005202 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.434: [GC (Allocation Failure) [PSYoungGen: 149088K->64K(144384K)] 151080K->2056K(319488K), 0.0004963 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.501: [GC (Allocation Failure) [PSYoungGen: 143936K->32K(139776K)] 145928K->2024K(314880K), 0.0005179 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.565: [GC (Allocation Failure) [PSYoungGen: 139296K->96K(135168K)] 141288K->2088K(310272K), 0.0005082 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.628: [GC (Allocation Failure) [PSYoungGen: 134752K->96K(131072K)] 136744K->2088K(306176K), 0.0004913 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.689: [GC (Allocation Failure) [PSYoungGen: 130656K->96K(126976K)] 132648K->2088K(302080K), 0.0005195 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.748: [GC (Allocation Failure) [PSYoungGen: 126560K->96K(122880K)] 128552K->2088K(297984K), 0.0005136 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.805: [GC (Allocation Failure) [PSYoungGen: 122464K->96K(119296K)] 124456K->2088K(294400K), 0.0005087 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.860: [GC (Allocation Failure) [PSYoungGen: 118880K->96K(115712K)] 120872K->2088K(290816K), 0.0005018 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.914: [GC (Allocation Failure) [PSYoungGen: 115296K->96K(112128K)] 117288K->2088K(287232K), 0.0005074 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.966: [GC (Allocation Failure) [PSYoungGen: 111712K->96K(109056K)] 113704K->2088K(284160K), 0.0005097 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.016: [GC (Allocation Failure) [PSYoungGen: 108640K->96K(105984K)] 110632K->2088K(281088K), 0.0004906 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.066: [GC (Allocation Failure) [PSYoungGen: 105568K->96K(102912K)] 107560K->2088K(278016K), 0.0005067 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.115: [GC (Allocation Failure) [PSYoungGen: 102496K->96K(99840K)] 104488K->2088K(274944K), 0.0005184 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.161: [GC (Allocation Failure) [PSYoungGen: 99424K->64K(97280K)] 101416K->2056K(272384K), 0.0004776 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.206: [GC (Allocation Failure) [PSYoungGen: 96832K->64K(94720K)] 98824K->2056K(269824K), 0.0004845 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.251: [GC (Allocation Failure) [PSYoungGen: 94272K->96K(92160K)] 96264K->2088K(267264K), 0.0005051 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.293: [GC (Allocation Failure) [PSYoungGen: 91744K->96K(89600K)] 93736K->2088K(264704K), 0.0005049 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.336: [GC (Allocation Failure) [PSYoungGen: 89184K->64K(107520K)] 91176K->2056K(282624K), 0.0009824 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.386: [GC (Allocation Failure) [PSYoungGen: 107072K->64K(129024K)] 109064K->2056K(304128K), 0.0011126 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
85.447: [GC (Allocation Failure) [PSYoungGen: 128576K->96K(155136K)] 130568K->2088K(330240K), 0.0005137 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.518: [GC (Allocation Failure) [PSYoungGen: 154720K->96K(150016K)] 156712K->2088K(325120K), 0.0005285 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.587: [GC (Allocation Failure) [PSYoungGen: 149600K->96K(144896K)] 151592K->2088K(320000K), 0.0005440 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
85.654: [GC (Allocation Failure) [PSYoungGen: 144480K->96K(140288K)] 146472K->2088K(315392K), 0.0005068 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.719: [GC (Allocation Failure) [PSYoungGen: 139872K->96K(135680K)] 141864K->2088K(310784K), 0.0005211 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.782: [GC (Allocation Failure) [PSYoungGen: 135264K->96K(131584K)] 137256K->2088K(306688K), 0.0005263 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.843: [GC (Allocation Failure) [PSYoungGen: 131168K->96K(127488K)] 133160K->2088K(302592K), 0.0005080 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.902: [GC (Allocation Failure) [PSYoungGen: 127072K->96K(123392K)] 129064K->2088K(298496K), 0.0005161 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.960: [GC (Allocation Failure) [PSYoungGen: 122976K->96K(119808K)] 124968K->2088K(294912K), 0.0005089 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.015: [GC (Allocation Failure) [PSYoungGen: 119392K->96K(116224K)] 121384K->2088K(291328K), 0.0005045 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.069: [GC (Allocation Failure) [PSYoungGen: 115808K->64K(112640K)] 117800K->2056K(287744K), 0.0005077 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.122: [GC (Allocation Failure) [PSYoungGen: 112192K->96K(109568K)] 114184K->2088K(284672K), 0.0005299 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.173: [GC (Allocation Failure) [PSYoungGen: 109152K->64K(106496K)] 111144K->2056K(281600K), 0.0004958 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
86.223: [GC (Allocation Failure) [PSYoungGen: 106048K->64K(103424K)] 108040K->2056K(278528K), 0.0005204 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
86.270: [GC (Allocation Failure) [PSYoungGen: 102976K->96K(100352K)] 104968K->2088K(275456K), 0.0005762 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.317: [GC (Allocation Failure) [PSYoungGen: 99936K->96K(97792K)] 101928K->2088K(272896K), 0.0005281 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
86.362: [GC (Allocation Failure) [PSYoungGen: 97376K->96K(95232K)] 99368K->2088K(270336K), 0.0005089 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
86.406: [GC (Allocation Failure) [PSYoungGen: 94816K->96K(92672K)] 96808K->2088K(267776K), 0.0005033 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.449: [GC (Allocation Failure) [PSYoungGen: 92256K->64K(90112K)] 94248K->2056K(265216K), 0.0004811 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.490: [GC (Allocation Failure) [PSYoungGen: 89664K->96K(108032K)] 91656K->2088K(283136K), 0.0004845 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
86.540: [GC (Allocation Failure) [PSYoungGen: 107616K->96K(104960K)] 109608K->2088K(280064K), 0.0005263 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
86.589: [GC (Allocation Failure) [PSYoungGen: 104544K->96K(101888K)] 106536K->2088K(276992K), 0.0004983 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.636: [GC (Allocation Failure) [PSYoungGen: 101472K->96K(98816K)] 103464K->2088K(273920K), 0.0005113 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.681: [GC (Allocation Failure) [PSYoungGen: 98400K->96K(96256K)] 100392K->2088K(271360K), 0.0005151 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.727: [GC (Allocation Failure) [PSYoungGen: 95840K->96K(93696K)] 97832K->2088K(268800K), 0.0005023 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
86.770: [GC (Allocation Failure) [PSYoungGen: 93280K->96K(112640K)] 95272K->2088K(287744K), 0.0005366 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.822: [GC (Allocation Failure) [PSYoungGen: 112224K->96K(109568K)] 114216K->2088K(284672K), 0.0005207 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.873: [GC (Allocation Failure) [PSYoungGen: 109152K->64K(106496K)] 111144K->2056K(281600K), 0.0004918 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.922: [GC (Allocation Failure) [PSYoungGen: 106048K->64K(103424K)] 108040K->2056K(278528K), 0.0005140 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.970: [GC (Allocation Failure) [PSYoungGen: 102976K->96K(100352K)] 104968K->2088K(275456K), 0.0005101 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.016: [GC (Allocation Failure) [PSYoungGen: 99936K->96K(97792K)] 101928K->2088K(272896K), 0.0004989 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.062: [GC (Allocation Failure) [PSYoungGen: 97376K->96K(95232K)] 99368K->2088K(270336K), 0.0005250 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.107: [GC (Allocation Failure) [PSYoungGen: 94816K->96K(92672K)] 96808K->2088K(267776K), 0.0005211 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.150: [GC (Allocation Failure) [PSYoungGen: 92256K->64K(111104K)] 94248K->2056K(286208K), 0.0005089 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.202: [GC (Allocation Failure) [PSYoungGen: 110656K->96K(108032K)] 112648K->2088K(283136K), 0.0004963 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.252: [GC (Allocation Failure) [PSYoungGen: 107616K->0K(104960K)] 109608K->1992K(280064K), 0.0005005 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.300: [GC (Allocation Failure) [PSYoungGen: 104448K->96K(101888K)] 106440K->2088K(276992K), 0.0005073 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.348: [GC (Allocation Failure) [PSYoungGen: 101472K->96K(98816K)] 103464K->2088K(273920K), 0.0005248 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.393: [GC (Allocation Failure) [PSYoungGen: 98400K->96K(96256K)] 100392K->2088K(271360K), 0.0005061 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.438: [GC (Allocation Failure) [PSYoungGen: 95840K->96K(93696K)] 97832K->2088K(268800K), 0.0004976 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.481: [GC (Allocation Failure) [PSYoungGen: 93280K->96K(91136K)] 95272K->2088K(266240K), 0.0004955 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.523: [GC (Allocation Failure) [PSYoungGen: 90720K->64K(109568K)] 92712K->2056K(284672K), 0.0004960 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.574: [GC (Allocation Failure) [PSYoungGen: 109120K->96K(106496K)] 111112K->2088K(281600K), 0.0004905 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.623: [GC (Allocation Failure) [PSYoungGen: 106080K->96K(103424K)] 108072K->2088K(278528K), 0.0004934 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.674: [GC (Allocation Failure) [PSYoungGen: 103008K->32K(124416K)] 105000K->2024K(299520K), 0.0021924 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.755: [GC (Allocation Failure) [PSYoungGen: 123936K->32K(149504K)] 125928K->2024K(324608K), 0.0010633 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.825: [GC (Allocation Failure) [PSYoungGen: 149024K->96K(179712K)] 151016K->2088K(354816K), 0.0005242 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.908: [GC (Allocation Failure) [PSYoungGen: 179296K->96K(215552K)] 181288K->2088K(390656K), 0.0005453 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.008: [GC (Allocation Failure) [PSYoungGen: 215136K->64K(207360K)] 217128K->2056K(382464K), 0.0005292 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.105: [GC (Allocation Failure) [PSYoungGen: 206912K->96K(199680K)] 208904K->2088K(374784K), 0.0005319 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.198: [GC (Allocation Failure) [PSYoungGen: 199264K->96K(192512K)] 201256K->2088K(367616K), 0.0005274 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.287: [GC (Allocation Failure) [PSYoungGen: 192096K->64K(185856K)] 194088K->2056K(360960K), 0.0005420 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
88.374: [GC (Allocation Failure) [PSYoungGen: 185408K->96K(179200K)] 187400K->2088K(354304K), 0.0005207 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.456: [GC (Allocation Failure) [PSYoungGen: 178784K->96K(173056K)] 180776K->2088K(348160K), 0.0005193 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.536: [GC (Allocation Failure) [PSYoungGen: 172640K->64K(166912K)] 174632K->2056K(342016K), 0.0005137 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.613: [GC (Allocation Failure) [PSYoungGen: 166464K->96K(161280K)] 168456K->2088K(336384K), 0.0005260 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.687: [GC (Allocation Failure) [PSYoungGen: 160864K->96K(155648K)] 162856K->2088K(330752K), 0.0005220 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.759: [GC (Allocation Failure) [PSYoungGen: 155232K->96K(150528K)] 157224K->2088K(325632K), 0.0005233 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.831: [GC (Allocation Failure) [PSYoungGen: 150112K->96K(145408K)] 152104K->2088K(320512K), 0.0005205 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
88.898: [GC (Allocation Failure) [PSYoungGen: 144992K->96K(140800K)] 146984K->2088K(315904K), 0.0005217 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.964: [GC (Allocation Failure) [PSYoungGen: 140384K->96K(136192K)] 142376K->2088K(311296K), 0.0005614 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.026: [GC (Allocation Failure) [PSYoungGen: 135776K->96K(132096K)] 137768K->2088K(307200K), 0.0005089 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.087: [GC (Allocation Failure) [PSYoungGen: 131680K->96K(128000K)] 133672K->2088K(303104K), 0.0005154 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.148: [GC (Allocation Failure) [PSYoungGen: 127584K->96K(123904K)] 129576K->2088K(299008K), 0.0005295 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.205: [GC (Allocation Failure) [PSYoungGen: 123488K->96K(120320K)] 125480K->2088K(295424K), 0.0005484 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.261: [GC (Allocation Failure) [PSYoungGen: 119904K->96K(116736K)] 121896K->2088K(291840K), 0.0005073 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.315: [GC (Allocation Failure) [PSYoungGen: 116320K->96K(113152K)] 118312K->2088K(288256K), 0.0005066 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.367: [GC (Allocation Failure) [PSYoungGen: 112736K->96K(110080K)] 114728K->2088K(285184K), 0.0005180 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
89.418: [GC (Allocation Failure) [PSYoungGen: 109664K->96K(107008K)] 111656K->2088K(282112K), 0.0004903 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
89.467: [GC (Allocation Failure) [PSYoungGen: 106592K->96K(103936K)] 108584K->2088K(279040K), 0.0005281 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
89.515: [GC (Allocation Failure) [PSYoungGen: 103520K->96K(100864K)] 105512K->2088K(275968K), 0.0004871 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.562: [GC (Allocation Failure) [PSYoungGen: 100448K->96K(98304K)] 102440K->2088K(273408K), 0.0005192 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.607: [GC (Allocation Failure) [PSYoungGen: 97888K->96K(95744K)] 99880K->2088K(270848K), 0.0004912 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
89.651: [GC (Allocation Failure) [PSYoungGen: 95328K->96K(93184K)] 97320K->2088K(268288K), 0.0005018 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.694: [GC (Allocation Failure) [PSYoungGen: 92768K->96K(90624K)] 94760K->2088K(265728K), 0.0004982 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.736: [GC (Allocation Failure) [PSYoungGen: 90208K->96K(109056K)] 92200K->2088K(284160K), 0.0005547 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.787: [GC (Allocation Failure) [PSYoungGen: 108640K->96K(105984K)] 110632K->2088K(281088K), 0.0005059 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
89.837: [GC (Allocation Failure) [PSYoungGen: 105568K->96K(102912K)] 107560K->2088K(278016K), 0.0005103 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
89.885: [GC (Allocation Failure) [PSYoungGen: 102496K->96K(99840K)] 104488K->2088K(274944K), 0.0005072 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.931: [GC (Allocation Failure) [PSYoungGen: 99424K->96K(119808K)] 101416K->2088K(294912K), 0.0005804 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.986: [GC (Allocation Failure) [PSYoungGen: 119392K->96K(116224K)] 121384K->2088K(291328K), 0.0005027 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.040: [GC (Allocation Failure) [PSYoungGen: 115808K->96K(112640K)] 117800K->2088K(287744K), 0.0005013 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.092: [GC (Allocation Failure) [PSYoungGen: 112224K->32K(109568K)] 114216K->2024K(284672K), 0.0006596 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
90.144: [GC (Allocation Failure) [PSYoungGen: 109088K->96K(106496K)] 111080K->2088K(281600K), 0.0005049 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.193: [GC (Allocation Failure) [PSYoungGen: 106080K->64K(103424K)] 108072K->2056K(278528K), 0.0005122 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.242: [GC (Allocation Failure) [PSYoungGen: 102976K->96K(100352K)] 104968K->2088K(275456K), 0.0005210 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.290: [GC (Allocation Failure) [PSYoungGen: 99936K->96K(120320K)] 101928K->2088K(295424K), 0.0006292 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.347: [GC (Allocation Failure) [PSYoungGen: 119904K->96K(116736K)] 121896K->2112K(291840K), 0.0005413 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
90.402: [GC (Allocation Failure) [PSYoungGen: 116320K->96K(113152K)] 118336K->2112K(288256K), 0.0005377 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.457: [GC (Allocation Failure) [PSYoungGen: 112736K->32K(110080K)] 114752K->2048K(285184K), 0.0005483 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
90.508: [GC (Allocation Failure) [PSYoungGen: 109600K->96K(107008K)] 111616K->2112K(282112K), 0.0005055 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.557: [GC (Allocation Failure) [PSYoungGen: 106592K->64K(103936K)] 108608K->2080K(279040K), 0.0005217 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.605: [GC (Allocation Failure) [PSYoungGen: 103488K->96K(100864K)] 105504K->2112K(275968K), 0.0005170 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.652: [GC (Allocation Failure) [PSYoungGen: 100448K->96K(98304K)] 102464K->2112K(273408K), 0.0004962 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.697: [GC (Allocation Failure) [PSYoungGen: 97888K->96K(95744K)] 99904K->2112K(270848K), 0.0005060 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.742: [GC (Allocation Failure) [PSYoungGen: 95328K->96K(93184K)] 97344K->2112K(268288K), 0.0005147 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.792: [GC (Allocation Failure) [PSYoungGen: 92768K->64K(90624K)] 94784K->2080K(265728K), 0.0005154 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.835: [GC (Allocation Failure) [PSYoungGen: 90176K->64K(109056K)] 92192K->2080K(284160K), 0.0005541 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.886: [GC (Allocation Failure) [PSYoungGen: 108608K->96K(105984K)] 110624K->2112K(281088K), 0.0005054 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.935: [GC (Allocation Failure) [PSYoungGen: 105568K->96K(102912K)] 107584K->2112K(278016K), 0.0005022 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
90.984: [GC (Allocation Failure) [PSYoungGen: 102496K->96K(99840K)] 104512K->2112K(274944K), 0.0005226 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
91.030: [GC (Allocation Failure) [PSYoungGen: 99424K->96K(97280K)] 101440K->2112K(272384K), 0.0005163 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.076: [GC (Allocation Failure) [PSYoungGen: 96864K->96K(94720K)] 98880K->2112K(269824K), 0.0005219 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.121: [GC (Allocation Failure) [PSYoungGen: 94304K->64K(113664K)] 96320K->2080K(288768K), 0.0005313 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.174: [GC (Allocation Failure) [PSYoungGen: 113216K->96K(110592K)] 115232K->2112K(285696K), 0.0005266 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.225: [GC (Allocation Failure) [PSYoungGen: 110176K->96K(107520K)] 112192K->2112K(282624K), 0.0005000 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.275: [GC (Allocation Failure) [PSYoungGen: 107104K->96K(104448K)] 109120K->2112K(279552K), 0.0005329 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.323: [GC (Allocation Failure) [PSYoungGen: 104032K->96K(101376K)] 106048K->2112K(276480K), 0.0005082 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
