OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(741696k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35677K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdd7660,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7659K, capacity 8005K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
942: [GC (Allocation Failure) [PSYoungGen: 132704K->1664K(141824K)] 132728K->1696K(316928K), 0.0017004 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
94.934: [GC (Allocation Failure) [PSYoungGen: 130144K->96K(126464K)] 132115K->2067K(301568K), 0.0007642 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
95.027: [GC (Allocation Failure) [PSYoungGen: 126048K->32K(122368K)] 128019K->2003K(297472K), 0.0004879 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
95.114: [GC (Allocation Failure) [PSYoungGen: 121888K->96K(118784K)] 123859K->2067K(293888K), 0.0005019 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
95.200: [GC (Allocation Failure) [PSYoungGen: 118368K->96K(115200K)] 120339K->2067K(290304K), 0.0004922 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
95.282: [GC (Allocation Failure) [PSYoungGen: 114784K->96K(111616K)] 116755K->2067K(286720K), 0.0004899 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
95.377: [GC (Allocation Failure) [PSYoungGen: 111200K->96K(108544K)] 113171K->2067K(283648K), 0.0005082 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
95.453: [GC (Allocation Failure) [PSYoungGen: 108128K->96K(105472K)] 110099K->2067K(280576K), 0.0004994 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
95.533: [GC (Allocation Failure) [PSYoungGen: 105056K->64K(102400K)] 107027K->2035K(277504K), 0.0006859 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
95.605: [GC (Allocation Failure) [PSYoungGen: 101952K->64K(99328K)] 103923K->2035K(274432K), 0.0004941 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
95.679: [GC (Allocation Failure) [PSYoungGen: 98880K->96K(96768K)] 100851K->2067K(271872K), 0.0005224 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
95.748: [GC (Allocation Failure) [PSYoungGen: 96352K->96K(94208K)] 98323K->2067K(269312K), 0.0005130 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
95.815: [GC (Allocation Failure) [PSYoungGen: 93792K->64K(91648K)] 95763K->2035K(266752K), 0.0005485 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
95.889: [GC (Allocation Failure) [PSYoungGen: 91200K->0K(89088K)] 93171K->1971K(264192K), 0.0005429 secs] [Times: user=0.00 sys=0.01, real=0.01 secs] 
95.954: [GC (Allocation Failure) [PSYoungGen: 88576K->96K(87040K)] 90547K->2067K(262144K), 0.0004938 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.018: [GC (Allocation Failure) [PSYoungGen: 86624K->96K(84992K)] 88595K->2067K(260096K), 0.0004851 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.085: [GC (Allocation Failure) [PSYoungGen: 84576K->32K(82944K)] 86547K->2003K(258048K), 0.0009904 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.146: [GC (Allocation Failure) [PSYoungGen: 82464K->96K(80896K)] 84435K->2067K(256000K), 0.0004941 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.214: [GC (Allocation Failure) [PSYoungGen: 80480K->96K(78848K)] 82451K->2067K(253952K), 0.0004990 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.270: [GC (Allocation Failure) [PSYoungGen: 78432K->64K(76800K)] 80403K->2035K(251904K), 0.0004985 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.324: [GC (Allocation Failure) [PSYoungGen: 76352K->96K(74752K)] 78323K->2067K(249856K), 0.0005069 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.377: [GC (Allocation Failure) [PSYoungGen: 74336K->64K(73216K)] 76307K->2035K(248320K), 0.0005307 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.429: [GC (Allocation Failure) [PSYoungGen: 72768K->96K(71680K)] 74739K->2067K(246784K), 0.0004918 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
96.483: [GC (Allocation Failure) [PSYoungGen: 71264K->32K(70144K)] 73235K->2003K(245248K), 0.0005490 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.547: [GC (Allocation Failure) [PSYoungGen: 69664K->96K(68608K)] 71635K->2067K(243712K), 0.0004938 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
96.597: [GC (Allocation Failure) [PSYoungGen: 68192K->96K(67072K)] 70163K->2067K(242176K), 0.0004917 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.653: [GC (Allocation Failure) [PSYoungGen: 66656K->96K(80384K)] 68627K->2067K(255488K), 0.0011191 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.721: [GC (Allocation Failure) [PSYoungGen: 79968K->64K(96768K)] 81939K->2035K(271872K), 0.0016093 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.804: [GC (Allocation Failure) [PSYoungGen: 96320K->64K(116224K)] 98291K->2035K(291328K), 0.0016327 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.908: [GC (Allocation Failure) [PSYoungGen: 115776K->96K(139776K)] 117747K->2067K(314880K), 0.0005436 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.010: [GC (Allocation Failure) [PSYoungGen: 139360K->96K(135168K)] 141331K->2067K(310272K), 0.0005111 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.107: [GC (Allocation Failure) [PSYoungGen: 134752K->96K(131072K)] 136723K->2067K(306176K), 0.0005101 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.208: [GC (Allocation Failure) [PSYoungGen: 130656K->32K(126976K)] 132627K->2003K(302080K), 0.0005160 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.304: [GC (Allocation Failure) [PSYoungGen: 126496K->64K(122880K)] 128467K->2035K(297984K), 0.0009696 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.393: [GC (Allocation Failure) [PSYoungGen: 122432K->96K(119296K)] 124403K->2067K(294400K), 0.0005209 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.480: [GC (Allocation Failure) [PSYoungGen: 118880K->32K(115712K)] 120851K->2003K(290816K), 0.0005098 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.568: [GC (Allocation Failure) [PSYoungGen: 115232K->96K(112128K)] 117203K->2067K(287232K), 0.0005045 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.656: [GC (Allocation Failure) [PSYoungGen: 111712K->64K(109056K)] 113683K->2035K(284160K), 0.0005021 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.742: [GC (Allocation Failure) [PSYoungGen: 108608K->96K(105984K)] 110579K->2067K(281088K), 0.0004999 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
97.825: [GC (Allocation Failure) [PSYoungGen: 105568K->64K(102912K)] 107539K->2035K(278016K), 0.0005544 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.907: [GC (Allocation Failure) [PSYoungGen: 102464K->32K(99840K)] 104435K->2003K(274944K), 0.0009064 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.980: [GC (Allocation Failure) [PSYoungGen: 99360K->96K(97280K)] 101331K->2067K(272384K), 0.0005441 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.052: [GC (Allocation Failure) [PSYoungGen: 96864K->96K(94720K)] 98835K->2067K(269824K), 0.0005497 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.122: [GC (Allocation Failure) [PSYoungGen: 94304K->96K(92160K)] 96275K->2067K(267264K), 0.0005144 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.190: [GC (Allocation Failure) [PSYoungGen: 91744K->96K(89600K)] 93715K->2067K(264704K), 0.0005216 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.255: [GC (Allocation Failure) [PSYoungGen: 89184K->32K(87040K)] 91155K->2003K(262144K), 0.0005156 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
98.319: [GC (Allocation Failure) [PSYoungGen: 86560K->64K(84992K)] 88531K->2035K(260096K), 0.0004994 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.381: [GC (Allocation Failure) [PSYoungGen: 84544K->96K(82944K)] 86515K->2067K(258048K), 0.0005063 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.442: [GC (Allocation Failure) [PSYoungGen: 82528K->96K(80896K)] 84499K->2067K(256000K), 0.0005374 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.503: [GC (Allocation Failure) [PSYoungGen: 80480K->96K(78848K)] 82451K->2067K(253952K), 0.0005697 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.561: [GC (Allocation Failure) [PSYoungGen: 78432K->64K(76800K)] 80403K->2035K(251904K), 0.0005675 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.620: [GC (Allocation Failure) [PSYoungGen: 76352K->96K(74752K)] 78323K->2067K(249856K), 0.0005389 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.678: [GC (Allocation Failure) [PSYoungGen: 74336K->64K(73216K)] 76307K->2035K(248320K), 0.0005417 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
98.735: [GC (Allocation Failure) [PSYoungGen: 72768K->96K(71680K)] 74739K->2067K(246784K), 0.0005119 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.788: [GC (Allocation Failure) [PSYoungGen: 71264K->32K(70144K)] 73235K->2003K(245248K), 0.0005112 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.839: [GC (Allocation Failure) [PSYoungGen: 69664K->96K(68608K)] 71635K->2067K(243712K), 0.0005637 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
98.891: [GC (Allocation Failure) [PSYoungGen: 68192K->96K(67072K)] 70163K->2067K(242176K), 0.0006341 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.941: [GC (Allocation Failure) [PSYoungGen: 66656K->96K(65536K)] 68627K->2067K(240640K), 0.0005433 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.988: [GC (Allocation Failure) [PSYoungGen: 65120K->96K(78848K)] 67091K->2067K(253952K), 0.0008190 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.047: [GC (Allocation Failure) [PSYoungGen: 78432K->96K(94720K)] 80403K->2067K(269824K), 0.0005026 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.117: [GC (Allocation Failure) [PSYoungGen: 94304K->96K(92160K)] 96275K->2067K(267264K), 0.0005031 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.188: [GC (Allocation Failure) [PSYoungGen: 91744K->96K(89600K)] 93715K->2067K(264704K), 0.0005386 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.257: [GC (Allocation Failure) [PSYoungGen: 89184K->128K(87040K)] 91155K->2099K(262144K), 0.0005940 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.321: [GC (Allocation Failure) [PSYoungGen: 86656K->96K(84992K)] 88627K->2067K(260096K), 0.0005336 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.383: [GC (Allocation Failure) [PSYoungGen: 84576K->64K(82944K)] 86547K->2035K(258048K), 0.0005612 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.451: [GC (Allocation Failure) [PSYoungGen: 82496K->96K(80896K)] 84467K->2067K(256000K), 0.0005594 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.509: [GC (Allocation Failure) [PSYoungGen: 80480K->96K(78848K)] 82451K->2067K(253952K), 0.0005123 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
99.571: [GC (Allocation Failure) [PSYoungGen: 78432K->96K(76800K)] 80403K->2067K(251904K), 0.0005056 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.629: [GC (Allocation Failure) [PSYoungGen: 76384K->64K(74752K)] 78355K->2035K(249856K), 0.0005752 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.688: [GC (Allocation Failure) [PSYoungGen: 74304K->32K(73216K)] 76275K->2003K(248320K), 0.0005227 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.746: [GC (Allocation Failure) [PSYoungGen: 72736K->64K(71680K)] 74707K->2035K(246784K), 0.0005326 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.800: [GC (Allocation Failure) [PSYoungGen: 71232K->96K(70144K)] 73203K->2067K(245248K), 0.0005072 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
99.860: [GC (Allocation Failure) [PSYoungGen: 69728K->96K(68608K)] 71699K->2067K(243712K), 0.0004906 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.916: [GC (Allocation Failure) [PSYoungGen: 68192K->64K(67072K)] 70163K->2035K(242176K), 0.0004915 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.964: [GC (Allocation Failure) [PSYoungGen: 66624K->64K(65536K)] 68595K->2035K(240640K), 0.0005699 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
100.011: [GC (Allocation Failure) [PSYoungGen: 65088K->96K(64000K)] 67059K->2067K(239104K), 0.0004862 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
100.057: [GC (Allocation Failure) [PSYoungGen: 63584K->96K(62464K)] 65555K->2067K(237568K), 0.0004989 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
100.103: [GC (Allocation Failure) [PSYoungGen: 62048K->96K(61440K)] 64019K->2067K(236544K), 0.0004926 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
100.157: [GC (Allocation Failure) [PSYoungGen: 61024K->64K(73728K)] 62995K->2035K(248832K), 0.0011063 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
100.214: [GC (Allocation Failure) [PSYoungGen: 73280K->96K(88576K)] 75251K->2067K(263680K), 0.0005578 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
100.283: [GC (Allocation Failure) [PSYoungGen: 88160K->64K(106496K)] 90131K->2035K(281600K), 0.0010432 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
Heap
 PSYoungGen      total 106496K, used 81399K [0x000000076ab00000, 0x0000000788d00000, 0x00000007c0000000)
  eden space 105984K, 76% used [0x000000076ab00000,0x000000076fa6df58,0x0000000771280000)
  from space 512K, 12% used [0x0000000788c00000,0x0000000788c10000,0x0000000788c80000)
  to   space 512K, 0% used [0x0000000788c80000,0x0000000788c80000,0x0000000788d00000)
 ParOldGen       total 175104K, used 1971K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 1% used [0x00000006c0000000,0x00000006c01ecff0,0x00000006cab00000)
 Metaspace       used 9312K, capacity 9562K, committed 9856K, reserved 1058816K
  class space    used 998K, capacity 1107K, committed 1152K, reserved 1048576K
