OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(1673500k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35656K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdd22e8,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7652K, capacity 8001K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
29: [GC (Allocation Failure) [PSYoungGen: 132800K->1712K(141824K)] 132824K->1744K(316928K), 0.0018382 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
89.293: [GC (Allocation Failure) [PSYoungGen: 111712K->64K(109056K)] 113704K->2056K(284160K), 0.0005986 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.343: [GC (Allocation Failure) [PSYoungGen: 108608K->64K(105984K)] 110600K->2056K(281088K), 0.0005080 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
89.394: [GC (Allocation Failure) [PSYoungGen: 105536K->96K(102912K)] 107528K->2088K(278016K), 0.0005353 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
89.441: [GC (Allocation Failure) [PSYoungGen: 102496K->96K(99840K)] 104488K->2088K(274944K), 0.0005279 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.487: [GC (Allocation Failure) [PSYoungGen: 99424K->96K(97280K)] 101416K->2088K(272384K), 0.0005135 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.531: [GC (Allocation Failure) [PSYoungGen: 96864K->96K(94720K)] 98856K->2088K(269824K), 0.0005142 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.573: [GC (Allocation Failure) [PSYoungGen: 94304K->96K(113664K)] 96296K->2088K(288768K), 0.0005321 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.623: [GC (Allocation Failure) [PSYoungGen: 113248K->64K(136704K)] 115240K->2056K(311808K), 0.0005606 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.684: [GC (Allocation Failure) [PSYoungGen: 136255K->64K(132608K)] 138247K->2056K(307712K), 0.0005050 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
89.747: [GC (Allocation Failure) [PSYoungGen: 132160K->96K(128512K)] 134152K->2088K(303616K), 0.0005046 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
89.807: [GC (Allocation Failure) [PSYoungGen: 128096K->64K(124416K)] 130088K->2056K(299520K), 0.0005163 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
89.865: [GC (Allocation Failure) [PSYoungGen: 123968K->64K(149504K)] 125960K->2056K(324608K), 0.0010086 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.935: [GC (Allocation Failure) [PSYoungGen: 149056K->96K(144384K)] 151048K->2088K(319488K), 0.0005529 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.999: [GC (Allocation Failure) [PSYoungGen: 143968K->64K(139776K)] 145960K->2056K(314880K), 0.0004934 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.064: [GC (Allocation Failure) [PSYoungGen: 139328K->96K(135168K)] 141320K->2088K(310272K), 0.0005090 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.124: [GC (Allocation Failure) [PSYoungGen: 134752K->96K(131072K)] 136744K->2088K(306176K), 0.0005068 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.185: [GC (Allocation Failure) [PSYoungGen: 130656K->64K(126976K)] 132648K->2056K(302080K), 0.0007353 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.243: [GC (Allocation Failure) [PSYoungGen: 126528K->96K(122880K)] 128520K->2088K(297984K), 0.0005123 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.298: [GC (Allocation Failure) [PSYoungGen: 122464K->96K(119296K)] 124456K->2088K(294400K), 0.0005357 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.351: [GC (Allocation Failure) [PSYoungGen: 118880K->32K(115712K)] 120872K->2048K(290816K), 0.0005115 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.402: [GC (Allocation Failure) [PSYoungGen: 115232K->96K(112128K)] 117248K->2112K(287232K), 0.0005229 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.452: [GC (Allocation Failure) [PSYoungGen: 111712K->96K(109056K)] 113728K->2112K(284160K), 0.0005238 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.500: [GC (Allocation Failure) [PSYoungGen: 108640K->96K(105984K)] 110656K->2112K(281088K), 0.0005035 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.548: [GC (Allocation Failure) [PSYoungGen: 105568K->64K(102912K)] 107584K->2080K(278016K), 0.0005013 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.593: [GC (Allocation Failure) [PSYoungGen: 102464K->96K(99840K)] 104480K->2112K(274944K), 0.0004958 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.637: [GC (Allocation Failure) [PSYoungGen: 99424K->96K(97280K)] 101440K->2112K(272384K), 0.0005010 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.681: [GC (Allocation Failure) [PSYoungGen: 96864K->96K(94720K)] 98880K->2112K(269824K), 0.0005136 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.724: [GC (Allocation Failure) [PSYoungGen: 94304K->96K(113664K)] 96320K->2112K(288768K), 0.0005235 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.774: [GC (Allocation Failure) [PSYoungGen: 113248K->64K(136704K)] 115264K->2080K(311808K), 0.0010964 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.835: [GC (Allocation Failure) [PSYoungGen: 136256K->96K(164352K)] 138272K->2112K(339456K), 0.0005128 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
90.907: [GC (Allocation Failure) [PSYoungGen: 163936K->96K(197120K)] 165952K->2112K(372224K), 0.0005056 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.994: [GC (Allocation Failure) [PSYoungGen: 196704K->96K(189952K)] 198720K->2112K(365056K), 0.0005104 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.077: [GC (Allocation Failure) [PSYoungGen: 189536K->96K(183296K)] 191552K->2112K(358400K), 0.0005243 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.158: [GC (Allocation Failure) [PSYoungGen: 182880K->96K(176640K)] 184896K->2112K(351744K), 0.0005178 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.236: [GC (Allocation Failure) [PSYoungGen: 176224K->64K(170496K)] 178240K->2080K(345600K), 0.0005201 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.315: [GC (Allocation Failure) [PSYoungGen: 170048K->64K(164864K)] 172064K->2080K(339968K), 0.0005645 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.388: [GC (Allocation Failure) [PSYoungGen: 164416K->96K(159232K)] 166432K->2112K(334336K), 0.0005142 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.459: [GC (Allocation Failure) [PSYoungGen: 158816K->96K(154112K)] 160832K->2112K(329216K), 0.0005319 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.530: [GC (Allocation Failure) [PSYoungGen: 153696K->32K(184832K)] 155712K->2048K(359936K), 0.0094106 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
91.622: [GC (Allocation Failure) [PSYoungGen: 184352K->32K(221696K)] 186368K->2048K(396800K), 0.0008878 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.726: [GC (Allocation Failure) [PSYoungGen: 221216K->96K(266240K)] 223232K->2112K(441344K), 0.0005025 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.847: [GC (Allocation Failure) [PSYoungGen: 265823K->96K(319488K)] 267839K->2112K(494592K), 0.0005225 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.993: [GC (Allocation Failure) [PSYoungGen: 319072K->64K(383488K)] 321088K->2080K(558592K), 0.0005276 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
92.183: [GC (Allocation Failure) [PSYoungGen: 383040K->64K(460288K)] 385056K->2080K(635392K), 0.0007492 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
92.415: [GC (Allocation Failure) [PSYoungGen: 459840K->96K(440320K)] 461856K->2112K(615424K), 0.0005814 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
92.647: [GC (Allocation Failure) [PSYoungGen: 439904K->96K(421376K)] 441920K->2112K(596480K), 0.0005927 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
92.843: [GC (Allocation Failure) [PSYoungGen: 420959K->64K(403456K)] 422975K->2080K(578560K), 0.0005561 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
93.026: [GC (Allocation Failure) [PSYoungGen: 403008K->96K(386560K)] 405024K->2112K(561664K), 0.0011370 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
93.248: [GC (Allocation Failure) [PSYoungGen: 386144K->64K(370176K)] 388160K->2080K(545280K), 0.0011894 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
93.478: [GC (Allocation Failure) [PSYoungGen: 369728K->64K(354816K)] 371744K->2080K(529920K), 0.0013183 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
93.675: [GC (Allocation Failure) [PSYoungGen: 354368K->96K(339968K)] 356384K->2112K(515072K), 0.0006197 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
93.847: [GC (Allocation Failure) [PSYoungGen: 339552K->96K(326144K)] 341568K->2112K(501248K), 0.0005704 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
94.010: [GC (Allocation Failure) [PSYoungGen: 325728K->96K(312832K)] 327744K->2112K(487936K), 0.0005549 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
94.170: [GC (Allocation Failure) [PSYoungGen: 312416K->96K(300032K)] 314432K->2112K(475136K), 0.0005540 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
94.318: [GC (Allocation Failure) [PSYoungGen: 299616K->96K(288256K)] 301632K->2112K(463360K), 0.0005522 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
94.459: [GC (Allocation Failure) [PSYoungGen: 287840K->96K(276992K)] 289856K->2112K(452096K), 0.0005512 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
94.594: [GC (Allocation Failure) [PSYoungGen: 276576K->96K(266240K)] 278592K->2112K(441344K), 0.0005510 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
94.729: [GC (Allocation Failure) [PSYoungGen: 265824K->96K(256000K)] 267840K->2112K(431104K), 0.0005772 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
94.859: [GC (Allocation Failure) [PSYoungGen: 255584K->96K(246272K)] 257600K->2112K(421376K), 0.0005521 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
94.983: [GC (Allocation Failure) [PSYoungGen: 245856K->96K(237056K)] 247872K->2112K(412160K), 0.0005899 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
95.101: [GC (Allocation Failure) [PSYoungGen: 236640K->64K(227840K)] 238656K->2080K(402944K), 0.0005827 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
95.212: [GC (Allocation Failure) [PSYoungGen: 227392K->64K(219136K)] 229408K->2080K(394240K), 0.0005633 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
95.319: [GC (Allocation Failure) [PSYoungGen: 218688K->96K(210944K)] 220704K->2112K(386048K), 0.0005471 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
95.421: [GC (Allocation Failure) [PSYoungGen: 210528K->96K(203264K)] 212544K->2112K(378368K), 0.0005475 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
95.520: [GC (Allocation Failure) [PSYoungGen: 202848K->96K(196096K)] 204864K->2112K(371200K), 0.0005491 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
95.617: [GC (Allocation Failure) [PSYoungGen: 195680K->96K(188928K)] 197696K->2112K(364032K), 0.0005495 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
95.713: [GC (Allocation Failure) [PSYoungGen: 188512K->96K(182272K)] 190528K->2112K(357376K), 0.0005559 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
95.805: [GC (Allocation Failure) [PSYoungGen: 181856K->96K(175616K)] 183872K->2112K(350720K), 0.0005572 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
95.890: [GC (Allocation Failure) [PSYoungGen: 175200K->96K(169472K)] 177216K->2112K(344576K), 0.0005516 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
95.972: [GC (Allocation Failure) [PSYoungGen: 169056K->96K(163840K)] 171072K->2112K(338944K), 0.0005591 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.052: [GC (Allocation Failure) [PSYoungGen: 163424K->96K(158208K)] 165440K->2112K(333312K), 0.0005888 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.130: [GC (Allocation Failure) [PSYoungGen: 157792K->96K(153088K)] 159808K->2112K(328192K), 0.0005745 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
96.205: [GC (Allocation Failure) [PSYoungGen: 152672K->96K(147968K)] 154688K->2112K(323072K), 0.0005436 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.276: [GC (Allocation Failure) [PSYoungGen: 147552K->96K(143360K)] 149568K->2112K(318464K), 0.0005443 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.345: [GC (Allocation Failure) [PSYoungGen: 142944K->96K(138752K)] 144960K->2112K(313856K), 0.0005526 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.411: [GC (Allocation Failure) [PSYoungGen: 138336K->96K(134144K)] 140352K->2112K(309248K), 0.0005570 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.475: [GC (Allocation Failure) [PSYoungGen: 133728K->96K(130048K)] 135744K->2112K(305152K), 0.0006308 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.541: [GC (Allocation Failure) [PSYoungGen: 129632K->96K(125952K)] 131648K->2112K(301056K), 0.0010864 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
96.602: [GC (Allocation Failure) [PSYoungGen: 125536K->96K(121856K)] 127552K->2112K(296960K), 0.0005581 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.660: [GC (Allocation Failure) [PSYoungGen: 121440K->96K(118272K)] 123456K->2112K(293376K), 0.0006327 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.720: [GC (Allocation Failure) [PSYoungGen: 117856K->64K(114688K)] 119872K->2080K(289792K), 0.0005537 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
96.775: [GC (Allocation Failure) [PSYoungGen: 114240K->96K(111104K)] 116256K->2112K(286208K), 0.0005766 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.842: [GC (Allocation Failure) [PSYoungGen: 110688K->64K(133632K)] 112704K->2080K(308736K), 0.0012967 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
96.919: [GC (Allocation Failure) [PSYoungGen: 133183K->96K(160256K)] 135199K->2112K(335360K), 0.0005666 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.996: [GC (Allocation Failure) [PSYoungGen: 159840K->96K(154624K)] 161856K->2112K(329728K), 0.0005695 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.070: [GC (Allocation Failure) [PSYoungGen: 154208K->96K(149504K)] 156224K->2112K(324608K), 0.0005553 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.141: [GC (Allocation Failure) [PSYoungGen: 149088K->96K(144384K)] 151104K->2112K(319488K), 0.0005469 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.209: [GC (Allocation Failure) [PSYoungGen: 143968K->32K(139776K)] 145984K->2048K(314880K), 0.0006266 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.280: [GC (Allocation Failure) [PSYoungGen: 139296K->96K(135168K)] 141312K->2112K(310272K), 0.0007599 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.344: [GC (Allocation Failure) [PSYoungGen: 134752K->96K(131072K)] 136768K->2112K(306176K), 0.0005577 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.406: [GC (Allocation Failure) [PSYoungGen: 130656K->96K(126976K)] 132672K->2112K(302080K), 0.0005826 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.466: [GC (Allocation Failure) [PSYoungGen: 126560K->96K(122880K)] 128576K->2112K(297984K), 0.0005491 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.523: [GC (Allocation Failure) [PSYoungGen: 122464K->96K(119296K)] 124480K->2112K(294400K), 0.0006309 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.582: [GC (Allocation Failure) [PSYoungGen: 118880K->96K(115712K)] 120896K->2112K(290816K), 0.0008396 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
97.638: [GC (Allocation Failure) [PSYoungGen: 115296K->96K(112128K)] 117312K->2112K(287232K), 0.0005807 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.693: [GC (Allocation Failure) [PSYoungGen: 111712K->64K(109056K)] 113728K->2080K(284160K), 0.0005511 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.746: [GC (Allocation Failure) [PSYoungGen: 108608K->96K(105984K)] 110624K->2112K(281088K), 0.0005717 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.795: [GC (Allocation Failure) [PSYoungGen: 105568K->96K(102912K)] 107584K->2112K(278016K), 0.0005250 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.843: [GC (Allocation Failure) [PSYoungGen: 102496K->96K(99840K)] 104512K->2112K(274944K), 0.0005538 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.889: [GC (Allocation Failure) [PSYoungGen: 99424K->96K(97280K)] 101440K->2112K(272384K), 0.0005812 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
97.934: [GC (Allocation Failure) [PSYoungGen: 96864K->96K(116736K)] 98880K->2112K(291840K), 0.0006108 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.989: [GC (Allocation Failure) [PSYoungGen: 116320K->64K(140288K)] 118336K->2080K(315392K), 0.0006151 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.054: [GC (Allocation Failure) [PSYoungGen: 139840K->96K(135680K)] 141856K->2112K(310784K), 0.0005237 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.117: [GC (Allocation Failure) [PSYoungGen: 135264K->64K(131584K)] 137280K->2080K(306688K), 0.0005813 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.180: [GC (Allocation Failure) [PSYoungGen: 131136K->96K(127488K)] 133152K->2112K(302592K), 0.0005905 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.240: [GC (Allocation Failure) [PSYoungGen: 127072K->96K(123392K)] 129088K->2112K(298496K), 0.0005642 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.297: [GC (Allocation Failure) [PSYoungGen: 122976K->96K(119808K)] 124992K->2112K(294912K), 0.0005304 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
98.352: [GC (Allocation Failure) [PSYoungGen: 119392K->64K(116224K)] 121408K->2080K(291328K), 0.0005467 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.406: [GC (Allocation Failure) [PSYoungGen: 115776K->64K(112640K)] 117792K->2080K(287744K), 0.0005229 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
98.458: [GC (Allocation Failure) [PSYoungGen: 112192K->96K(109568K)] 114208K->2112K(284672K), 0.0005179 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.509: [GC (Allocation Failure) [PSYoungGen: 109152K->96K(106496K)] 111168K->2112K(281600K), 0.0005463 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.558: [GC (Allocation Failure) [PSYoungGen: 106080K->96K(103424K)] 108096K->2112K(278528K), 0.0005556 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.606: [GC (Allocation Failure) [PSYoungGen: 103008K->96K(100352K)] 105024K->2112K(275456K), 0.0005122 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.652: [GC (Allocation Failure) [PSYoungGen: 99936K->96K(97792K)] 101952K->2112K(272896K), 0.0005648 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.698: [GC (Allocation Failure) [PSYoungGen: 97376K->96K(117248K)] 99392K->2112K(292352K), 0.0006931 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.753: [GC (Allocation Failure) [PSYoungGen: 116832K->96K(140800K)] 118848K->2112K(315904K), 0.0005392 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.817: [GC (Allocation Failure) [PSYoungGen: 140384K->96K(136192K)] 142400K->2112K(311296K), 0.0005281 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.878: [GC (Allocation Failure) [PSYoungGen: 135776K->96K(132096K)] 137792K->2112K(307200K), 0.0005414 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.941: [GC (Allocation Failure) [PSYoungGen: 131680K->96K(128000K)] 133696K->2112K(303104K), 0.0005115 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.999: [GC (Allocation Failure) [PSYoungGen: 127584K->96K(123904K)] 129600K->2112K(299008K), 0.0005322 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.054: [GC (Allocation Failure) [PSYoungGen: 123488K->96K(120320K)] 125504K->2112K(295424K), 0.0005012 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.109: [GC (Allocation Failure) [PSYoungGen: 119904K->96K(116736K)] 121920K->2112K(291840K), 0.0005188 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.164: [GC (Allocation Failure) [PSYoungGen: 116320K->64K(113152K)] 118336K->2080K(288256K), 0.0005546 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.218: [GC (Allocation Failure) [PSYoungGen: 112704K->96K(110080K)] 114720K->2112K(285184K), 0.0005172 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.268: [GC (Allocation Failure) [PSYoungGen: 109664K->96K(107008K)] 111680K->2112K(282112K), 0.0005345 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.317: [GC (Allocation Failure) [PSYoungGen: 106592K->96K(103936K)] 108608K->2112K(279040K), 0.0005154 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.365: [GC (Allocation Failure) [PSYoungGen: 103520K->96K(100864K)] 105536K->2112K(275968K), 0.0005603 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.411: [GC (Allocation Failure) [PSYoungGen: 100448K->96K(98304K)] 102464K->2112K(273408K), 0.0005184 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.457: [GC (Allocation Failure) [PSYoungGen: 97888K->96K(95744K)] 99904K->2112K(270848K), 0.0005505 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
99.501: [GC (Allocation Failure) [PSYoungGen: 95328K->64K(115200K)] 97344K->2080K(290304K), 0.0006058 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.553: [GC (Allocation Failure) [PSYoungGen: 114752K->32K(138240K)] 116768K->2048K(313344K), 0.0004930 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.615: [GC (Allocation Failure) [PSYoungGen: 137759K->32K(133632K)] 139775K->2048K(308736K), 0.0005119 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.675: [GC (Allocation Failure) [PSYoungGen: 133152K->96K(129536K)] 135168K->2112K(304640K), 0.0005016 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.735: [GC (Allocation Failure) [PSYoungGen: 129120K->96K(125440K)] 131136K->2112K(300544K), 0.0005228 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.792: [GC (Allocation Failure) [PSYoungGen: 125024K->96K(121344K)] 127040K->2112K(296448K), 0.0005480 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.847: [GC (Allocation Failure) [PSYoungGen: 120928K->96K(117760K)] 122944K->2112K(292864K), 0.0005031 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.900: [GC (Allocation Failure) [PSYoungGen: 117344K->96K(114176K)] 119360K->2112K(289280K), 0.0005232 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.953: [GC (Allocation Failure) [PSYoungGen: 113760K->96K(110592K)] 115776K->2112K(285696K), 0.0005063 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
100.004: [GC (Allocation Failure) [PSYoungGen: 110176K->96K(107520K)] 112192K->2112K(282624K), 0.0005669 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
100.054: [GC (Allocation Failure) [PSYoungGen: 107104K->96K(104448K)] 109120K->2112K(279552K), 0.0005146 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
100.102: [GC (Allocation Failure) [PSYoungGen: 104032K->96K(101376K)] 106048K->2112K(276480K), 0.0005140 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
100.151: [GC (Allocation Failure) [PSYoungGen: 100960K->32K(121856K)] 102976K->2048K(296960K), 0.0009495 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
